 Nom Ville ;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement ;
 Saint-Sulpice-de-Favières ;SAINT SULPICE DE FAVIERES;91910;91578;82;48.533333;2.183333;0.61;
 Saint-Yon ;SAINT YON  ;91650;91581;82;48.566667;2.183333;1;
 Garches ;GARCHES   ;92380;92033;72;48.841667;2.183333;-1;
 La Frette-sur-Seine ;LA FRETTE SUR SEINE;95530;95257;11;48.966667;2.183333;2.18;
 Montigny-lès-Cormeilles ;MONTIGNY LES CORMEILLES ;95370;95424;11;48.983333;2.183333;1.84;
 Nesles-la-Vallée ;NESLES LA VALLEE ;95690;95446;11;49.133333;2.183333;1.45;
 Conilhac-de-la-Montagne ;CONILHAC DE LA MONTAGNE;11190;11097;91;42.983333;2.191667;1.75;
 Ville-d'Avray ;VILLE D AVRAY ;92410;92077;72;48.825;2.191667;-1;
 Belvianes-et-Cavirac ;BELVIANES ET CAVIRAC ;11500;11035;91;42.85;2.2;1.84;
 Cailla ;CAILLA   ;11140;11060;91;42.816667;2.2;2.07;
 Campagne-sur-Aude ;CAMPAGNE SUR AUDE ;11260;11063;91;42.916667;2.2;1.38;
 Gaja-et-Villedieu ;GAJA ET VILLEDIEU ;11300;11158;91;43.083333;2.2;0.68;
 Magrie ;MAGRIE   ;11300;11211;91;43.033333;2.2;0.58;
 Roquefort-de-Sault ;ROQUEFORT DE SAULT ;11140;11321;91;42.75;2.2;2.53;
 Roquetaillade ;ROQUETAILLADE   ;11300;11323;91;43;2.2;0.94;
 Compolibat ;COMPOLIBAT   ;12350;12071;73;44.366667;2.2;1.45;
 La Salvetat-Peyralès ;LA SALVETAT PEYRALES ;12440;12258;73;44.216667;2.2;1.45;
 Vaureilles ;VAUREILLES   ;12220;12290;73;44.45;2.2;1.45;
 Laroquebrou ;LAROQUEBROU   ;15150;15094;83;44.966667;2.2;1.59;
 Maurs ;MAURS   ;15600;15122;83;44.716667;2.2;1.99;
 Montmurat ;MONTMURAT   ;15600;15133;83;44.633333;2.2;2.49;
 Roumégoux ;ROUMEGOUX   ;15290;15166;83;44.85;2.2;1.59;
 Saint-Étienne-de-Maurs ;SAINT ETIENNE DE MAURS;15600;15184;83;44.7;2.2;2.09;
 Saint-Julien-de-Toursac ;SAINT JULIEN DE TOURSAC;15600;15194;83;44.766667;2.2;1.68;
 La Ségalassière ;LA SEGALASSIERE  ;15290;15224;83;44.883333;2.2;1.59;
 Beddes ;BEDDES   ;18370;18024;24;46.6;2.2;2.08;
 Châteaumeillant ;CHATEAUMEILLANT   ;18370;18057;24;46.566667;2.2;2.24;
 Maisonnais ;MAISONNAIS   ;18170;18135;24;46.633333;2.2;1.91;
 Nançay ;NANCAY   ;18330;18159;24;47.35;2.2;1.55;
 Sainte-Thorette ;SAINTE THORETTE  ;18500;18237;24;47.083333;2.2;1.41;
 Rilhac-Xaintrie ;RILHAC XAINTRIE  ;19220;19173;74;45.166667;2.2;1.47;
 Saint-Hilaire-Luc ;SAINT HILAIRE LUC ;19160;19210;74;45.366667;2.2;1.34;
 Saint-Pantaléon-de-Lapleau ;SAINT PANTALEON DE LAPLEAU;19160;19228;74;45.316667;2.2;1.34;
 Sornac ;SORNAC   ;19290;19261;74;45.666667;2.2;2.12;
 Soursac ;SOURSAC   ;19550;19264;74;45.283333;2.2;1.34;
 La Celle-sous-Gouzon ;LA CELLE SOUS GOUZON;23230;23040;74;46.216667;2.2;0.78;
 Moutier-Rozeille ;MOUTIER ROZEILLE  ;23200;23140;74;45.916667;2.2;1.19;
 Saint-Amand ;SAINT AMAND  ;23200;23180;74;45.983333;2.2;0.76;
 Saint-Chabrais ;SAINT CHABRAIS  ;23130;23185;74;46.133333;2.2;0.72;
 Saint-Maixant ;SAINT MAIXANT  ;23200;23210;74;46;2.2;0.72;
 Ingrannes ;INGRANNES   ;45450;45168;24;47.983333;2.2;1.26;
 Sermaises ;SERMAISES   ;45300;45310;24;48.3;2.2;2.28;
 Tigy ;TIGY   ;45510;45324;24;47.8;2.2;1.25;
 Bourbourg ;BOURBOURG   ;59630;59094;31;50.95;2.2;2.65;
 Holque ;HOLQUE   ;59143;59307;31;50.85;2.2;2.65;
 Blancfossé ;BLANCFOSSE   ;60120;60075;22;49.65;2.2;1.62;
 Cormeilles ;CORMEILLES   ;60120;60163;22;49.65;2.2;1.62;
 Fosseuse ;FOSSEUSE   ;60540;60246;22;49.216667;2.2;1.51;
 Laversines ;LAVERSINES   ;60510;60355;22;49.433333;2.2;0.63;
 Montreuil-sur-Thérain ;MONTREUIL SUR THERAIN ;60134;60426;22;49.383333;2.2;1;
 La Neuville-Saint-Pierre ;LA NEUVILLE SAINT PIERRE;60480;60457;22;49.533333;2.2;0.78;
 Noailles ;NOAILLES   ;60430;60462;22;49.333333;2.2;1.49;
 Ponchon ;PONCHON   ;60430;60504;22;49.35;2.2;1.32;
 Puits-la-Vallée ;PUITS LA VALLEE ;60480;60518;22;49.583333;2.2;1.14;
 Sainte-Geneviève ;SAINTE GENEVIEVE  ;60730;60575;22;49.283333;2.2;1.38;
 Boffles ;BOFFLES   ;62390;62143;31;50.25;2.2;1.37;
 Conchy-sur-Canche ;CONCHY SUR CANCHE ;62270;62234;31;50.3;2.2;1.34;
 Crépy ;CREPY   ;62310;62256;31;50.483333;2.2;1.34;
 Delettes ;DELETTES   ;62129;62265;31;50.616667;2.2;1.7;
 Humières ;HUMIERES   ;62130;62468;31;50.383333;2.2;1.74;
 Linzeux ;LINZEUX   ;62270;62518;31;50.35;2.2;1.64;
 Serques ;SERQUES   ;62910;62792;31;50.8;2.2;1.97;
 Tatinghem ;TATINGHEM   ;62500;62807;31;50.75;2.2;1.68;
 Tilly-Capelle ;TILLY CAPELLE  ;62134;62818;31;50.45;2.2;1.45;
 Tilques ;TILQUES   ;62500;62819;31;50.766667;2.2;1.77;
 Wisques ;WISQUES   ;62219;62898;31;50.716667;2.2;1.48;
 Talau ;TALAU   ;66360;66200;91;42.566667;2.2;1.37;
 Houilles ;HOUILLES   ;78800;78311;11;48.916667;2.2;2.33;
 Ailly-sur-Somme ;AILLY SUR SOMME ;80470;80011;11;49.916667;2.2;0.33;
 Fossemanant ;FOSSEMANANT   ;80160;80334;11;49.8;2.2;1.02;
 Frohen-le-Grand ;FROHEN LE GRAND ;80370;80369;11;50.2;2.2;1.93;
 Frohen-le-Petit ;FROHEN LE PETIT ;80370;80370;11;50.183333;2.2;1.81;
 Halloy-lès-Pernois ;HALLOY LES PERNOIS ;80670;80408;11;50.05;2.2;0.85;
 Le Meillard ;LE MEILLARD  ;80370;80526;11;50.166667;2.2;1.69;
 Nampty ;NAMPTY   ;80160;80583;11;49.8;2.2;1.02;
 Prouzel ;PROUZEL   ;80160;80643;11;49.8;2.2;1.02;
 Vignacourt ;VIGNACOURT   ;80650;80793;11;50.016667;2.2;0.58;
 Arthès ;ARTHES   ;81160;81018;11;43.95;2.2;1;
 Dénat ;DENAT   ;81120;81079;11;43.85;2.2;0.41;
 Labastide-Dénat ;LABASTIDE DENAT  ;81120;81113;11;43.866667;2.2;0.6;
 Laboulbène ;LABOULBENE   ;81100;81118;11;43.65;2.2;1.2;
 Montpinier ;MONTPINIER   ;81440;81181;11;43.666667;2.2;1.32;
 Peyregoux ;PEYREGOUX   ;81440;81207;11;43.683333;2.2;1.15;
 Réalmont ;REALMONT   ;81120;81222;11;43.783333;2.2;0.46;
 Sainte-Gemme ;SAINTE GEMME  ;81190;81249;11;44.083333;2.2;1.66;
 Vénès ;VENES   ;81440;81311;11;43.733333;2.2;1.04;
 Bruyères-le-Châtel ;BRUYERES LE CHATEL ;91680;91115;82;48.6;2.2;1;
 Étréchy ;ETRECHY   ;91580;91226;82;48.5;2.2;0.57;
 Marolles-en-Beauce ;MAROLLES EN BEAUCE ;91150;91374;82;48.366667;2.2;1.91;
 Morigny-Champigny ;MORIGNY CHAMPIGNY  ;91150;91433;82;48.45;2.2;1.08;
 Vauhallan ;VAUHALLAN   ;91430;91635;82;48.733333;2.2;1.77;
 Chaville ;CHAVILLE   ;92370;92022;72;48.8;2.2;1.49;
 Nanterre ;NANTERRE   ;92000;92050;72;48.9;2.2;1.49;
 Rueil-Malmaison ;RUEIL MALMAISON  ;92500;92063;72;48.883333;2.2;1.49;
 Sèvres ;SEVRES   ;92310;92072;72;48.816667;2.2;1.49;
 Beauchamp ;BEAUCHAMP   ;95250;95051;11;49.016667;2.2;1.18;
 Butry-sur-Oise ;BUTRY SUR OISE ;95430;95120;11;49.083333;2.2;0.25;
 Cormeilles-en-Parisis ;CORMEILLES EN PARISIS ;95240;95176;11;48.983333;2.2;1.84;
 Mériel ;MERIEL   ;95630;95392;11;49.083333;2.2;0.25;
 Méry-sur-Oise ;MERY SUR OISE ;95540;95394;11;49.066667;2.2;0.25;
 Valmondois ;VALMONDOIS   ;95760;95628;11;49.1;2.2;1;
 Artigues ;ARTIGUES   ;11140;11017;91;42.8;2.216667;2.18;
 Arzens ;ARZENS   ;11290;11018;91;43.2;2.216667;0.57;
 Espéraza ;ESPERAZA   ;11260;11129;91;42.933333;2.216667;1.32;
 Montolieu ;MONTOLIEU   ;11170;11253;91;43.3;2.216667;1.25;
 Saint-Denis ;SAINT DENIS  ;11310;11339;91;43.366667;2.216667;1.71;
 Sainte-Eulalie ;SAINTE EULALIE  ;11170;11340;91;43.25;2.216667;0.91;
 Saint-Ferriol ;SAINT FERRIOL  ;11500;11341;91;42.9;2.216667;1.5;
 Saint-Martin-de-Villereglan ;SAINT MARTIN DE VILLEREGLAN;11300;11355;91;43.1;2.216667;1.05;
 Villarzel-du-Razès ;VILLARZEL DU RAZES ;11300;11417;91;43.133333;2.216667;1.48;
 Anglars-Saint-Félix ;ANGLARS SAINT FELIX ;12390;12008;73;44.416667;2.216667;1.72;
 Boisse-Penchot ;BOISSE PENCHOT  ;12300;12028;73;44.583333;2.216667;1.4;
 Valzergues ;VALZERGUES   ;12220;12289;73;44.5;2.216667;1.4;
 Viviez ;VIVIEZ   ;12110;12305;73;44.55;2.216667;1.4;
 Rouziers ;ROUZIERS   ;15600;15167;83;44.783333;2.216667;1.58;
 Saint-Gérons ;SAINT GERONS  ;15150;15189;83;44.95;2.216667;1.53;
 Saint-Santin-de-Maurs ;SAINT SANTIN DE MAURS;15600;15212;83;44.65;2.216667;2.39;
 Tourniac ;TOURNIAC   ;15700;15239;83;45.2;2.216667;1.56;
 Mehun-sur-Yèvre ;MEHUN SUR YEVRE ;18500;18141;24;47.15;2.216667;1.33;
 Primelles ;PRIMELLES   ;18400;18188;24;46.9;2.216667;1.41;
 Saint-Baudel ;SAINT BAUDEL  ;18160;18199;24;46.833333;2.216667;1.33;
 Touchay ;TOUCHAY   ;18160;18266;24;46.716667;2.216667;1.51;
 Villeneuve-sur-Cher ;VILLENEUVE SUR CHER ;18400;18285;24;47.033333;2.216667;1.53;
 Palisse ;PALISSE   ;19160;19157;74;45.416667;2.216667;1.41;
 Saint-Germain-Lavolps ;SAINT GERMAIN LAVOLPS ;19290;19206;74;45.616667;2.216667;1.82;
 Poussanges ;POUSSANGES   ;23500;23158;74;45.816667;2.216667;1.85;
 Puy-Malsignat ;PUY MALSIGNAT  ;23130;23159;74;46.033333;2.216667;1.38;
 Toulx-Sainte-Croix ;TOULX SAINTE CROIX ;23600;23254;74;46.283333;2.216667;1.22;
 Courcy-aux-Loges ;COURCY AUX LOGES ;45300;45111;24;48.066667;2.216667;1.41;
 Intville-la-Guétard ;INTVILLE LA GUETARD ;45300;45170;24;48.25;2.216667;1.93;
 Laas ;LAAS   ;45300;45177;24;48.116667;2.216667;0.99;
 Pithiviers-le-Vieil ;PITHIVIERS LE VIEIL ;45300;45253;24;48.166667;2.216667;1.34;
 Rouvres-Saint-Jean ;ROUVRES SAINT JEAN ;45300;45263;24;48.316667;2.216667;2.4;
 Vannes-sur-Cosson ;VANNES SUR COSSON ;45510;45331;24;47.716667;2.216667;1.84;
 Loon-Plage ;LOON PLAGE  ;59279;59359;31;50.983333;2.216667;2.61;
 Watten ;WATTEN   ;59143;59647;31;50.833333;2.216667;2.61;
 Anserville ;ANSERVILLE   ;60540;60018;22;49.233333;2.216667;1.39;
 Belle-Église ;BELLE EGLISE  ;60540;60060;22;49.2;2.216667;1.63;
 Bornel ;BORNEL   ;60540;60088;22;49.2;2.216667;1.63;
 Fouquerolles ;FOUQUEROLLES   ;60510;60251;22;49.466667;2.216667;0.58;
 Froissy ;FROISSY   ;60480;60265;22;49.566667;2.216667;1.02;
 Hardivillers ;HARDIVILLERS   ;60120;60299;22;49.616667;2.216667;1.38;
 Lafraye ;LAFRAYE   ;60510;60339;22;49.5;2.216667;0.78;
 Maisoncelle-Tuilerie ;MAISONCELLE TUILERIE  ;60480;60377;22;49.583333;2.216667;1.14;
 Noirémont ;NOIREMONT   ;60480;60465;22;49.55;2.216667;0.9;
 Reuil-sur-Brêche ;REUIL SUR BRECHE ;60480;60535;22;49.516667;2.216667;0.66;
 Villers-Saint-Sépulcre ;VILLERS SAINT SEPULCRE ;60134;60685;22;49.383333;2.216667;1;
 Blangermont ;BLANGERMONT   ;62270;62136;31;50.333333;2.216667;1.25;
 Érin ;ERIN   ;62134;62303;31;50.433333;2.216667;1.25;
 Hallines ;HALLINES   ;62570;62403;31;50.716667;2.216667;1.48;
 Herbelles ;HERBELLES   ;62129;62431;31;50.65;2.216667;1.09;
 Humeroeuille ;HUMEROEUILLE   ;62130;62467;31;50.4;2.216667;1.54;
 Lisbourg ;LISBOURG   ;62134;62519;31;50.5;2.216667;1.37;
 Monchel-sur Canche ;MONCHEL SUR CANCHE ;62270;62577;31;50.3;2.216667;1.06;
 Oeuf-en-Ternois ;OEUF EN TERNOIS ;62130;62633;31;50.366667;2.216667;1.47;
 Pihem ;PIHEM   ;62570;62656;31;50.683333;2.216667;1.29;
 Teneur ;TENEUR   ;62134;62808;31;50.45;2.216667;1.03;
 Vacquerie-le-Boucq ;VACQUERIE LE BOUCQ ;62270;62833;31;50.266667;2.216667;1.15;
 Villers-l'Hôpital ;VILLERS L HOPITAL ;62390;62859;31;50.233333;2.216667;1.73;
 Canaples ;CANAPLES   ;80670;80166;11;50.05;2.216667;0.83;
 Plachy-Buyon ;PLACHY BUYON  ;80160;80627;11;49.816667;2.216667;1.24;
 Rogy ;ROGY   ;80160;80675;11;49.7;2.216667;1.75;
 Saint-Sauveur ;SAINT SAUVEUR  ;80470;80718;11;49.933333;2.216667;1.35;
 Saveuse ;SAVEUSE   ;80730;80730;11;49.883333;2.216667;1.5;
 Cambon ;CAMBON   ;81990;81052;11;43.916667;2.216667;0.8;
 Cunac ;CUNAC   ;81990;81074;11;43.933333;2.216667;0.95;
 Escoussens ;ESCOUSSENS   ;81290;81084;11;43.5;2.216667;1.72;
 Montfa ;MONTFA   ;81210;81177;11;43.683333;2.216667;1.34;
 Ronel ;RONEL   ;81120;81226;11;43.816667;2.216667;0.47;
 Bièvres ;BIEVRES   ;91570;91064;82;48.75;2.216667;1.94;
 Boissy-sous-Saint-Yon ;BOISSY SOUS SAINT YON;91790;91085;82;48.55;2.216667;0.33;
 Chamarande ;CHAMARANDE   ;91730;91132;82;48.516667;2.216667;0.59;
 Égly ;EGLY   ;91520;91207;82;48.583333;2.216667;0.33;
 Igny ;IGNY   ;91430;91312;82;48.733333;2.216667;1.77;
 Ollainville ;OLLAINVILLE   ;91290;91461;82;48.583333;2.216667;1.5;
 Fretay ;FRETAY   ;91140;91910;82;48.666667;2.216667;1.1;
 Saint-Cloud ;SAINT CLOUD  ;92210;92064;72;48.841667;2.216667;-1;
 Bessancourt ;BESSANCOURT   ;95550;95060;11;49.033333;2.216667;0.84;
 Bezons ;BEZONS   ;95870;95063;11;48.933333;2.216667;2.84;
 Frépillon ;FREPILLON   ;95740;95256;11;49.05;2.216667;0.51;
 Parmain ;PARMAIN   ;95620;95480;11;49.116667;2.216667;0.82;
 Ronquerolles ;RONQUEROLLES   ;95340;95529;11;49.166667;2.216667;1.82;
 Taverny ;TAVERNY   ;95150;95607;11;49.033333;2.216667;0.84;
 Navès ;NAVES   ;81710;81195;11;43.566667;2.225;1.34;
 Antugnac ;ANTUGNAC   ;11190;11010;91;42.95;2.233333;1.15;
 Axat ;AXAT   ;11140;11021;91;42.8;2.233333;2.18;
 Counozouls ;COUNOZOULS   ;11140;11104;91;42.733333;2.233333;2.64;
 Lacombe ;LACOMBE   ;11310;11182;91;43.4;2.233333;1.94;
 Limoux ;LIMOUX   ;11300;11206;91;43.066667;2.233333;1.01;
 Moussoulens ;MOUSSOULENS   ;11170;11259;91;43.283333;2.233333;1.14;
 Pieusse ;PIEUSSE   ;11300;11289;91;43.083333;2.233333;1.1;
 Sainte-Colombe-sur-Guette ;SAINTE COLOMBE SUR GUETTE;11140;11335;91;42.75;2.233333;2.53;
 Saint-Martin-Lys ;SAINT MARTIN LYS ;11500;11358;91;42.833333;2.233333;1.95;
 Villesequelande ;VILLESEQUELANDE   ;11170;11437;91;43.233333;2.233333;1.08;
 Livinhac-le-Haut ;LIVINHAC LE HAUT ;12300;12130;73;44.583333;2.233333;1.34;
 Montbazens ;MONTBAZENS   ;12220;12148;73;44.483333;2.233333;1.34;
 Prévinquières ;PREVINQUIERES   ;12350;12190;73;44.366667;2.233333;1.46;
 Rieupeyroux ;RIEUPEYROUX   ;12240;12198;73;44.3;2.233333;1.34;
 Tayrac ;TAYRAC   ;12440;12278;73;44.2;2.233333;1.34;
 Arnac ;ARNAC   ;15150;15011;83;45.05;2.233333;1.47;
 Cayrols ;CAYROLS   ;15290;15030;83;44.833333;2.233333;1.47;
 Pers ;PERS   ;15290;15150;83;44.883333;2.233333;1.47;
 Pléaux ;PLEAUX   ;15700;15153;83;45.133333;2.233333;1.47;
 Saint-Constant ;SAINT CONSTANT  ;15600;15181;83;44.683333;2.233333;2.19;
 Saint-Étienne-Cantalès ;SAINT ETIENNE CANTALES ;15150;15182;83;44.95;2.233333;1.47;
 Le Rouget ;LE ROUGET  ;15290;15268;83;44.85;2.233333;1.47;
 Allouis ;ALLOUIS   ;18500;18005;24;47.166667;2.233333;1.26;
 Montlouis ;MONTLOUIS   ;18160;18152;24;46.816667;2.233333;1.26;
 Saint-Jeanvrin ;SAINT JEANVRIN  ;18370;18217;24;46.583333;2.233333;2.16;
 Saint-Saturnin ;SAINT SATURNIN  ;18370;18234;24;46.5;2.233333;2.56;
 Vouzeron ;VOUZERON   ;18330;18290;24;47.266667;2.233333;1.26;
 Bellechassagne ;BELLECHASSAGNE   ;19290;19021;74;45.65;2.233333;2.02;
 Latronche ;LATRONCHE   ;19160;19110;74;45.3;2.233333;1.47;
 Saint-Angel ;SAINT ANGEL  ;19200;19180;74;45.5;2.233333;1.59;
 Boussac-Bourg ;BOUSSAC BOURG  ;23600;23032;74;46.366667;2.233333;1.77;
 La Chaussade ;LA CHAUSSADE  ;23200;23059;74;45.983333;2.233333;0.86;
 Gouzon ;GOUZON   ;23230;23093;74;46.183333;2.233333;0.86;
 Pierrefitte ;PIERREFITTE   ;23130;23152;74;46.15;2.233333;0.88;
 Saint-Alpinien ;SAINT ALPINIEN  ;23200;23179;74;45.983333;2.233333;0.86;
 Saint-Frion ;SAINT FRION  ;23500;23196;74;45.866667;2.233333;1.52;
 Saint-Marien ;SAINT MARIEN  ;23600;23213;74;46.416667;2.233333;2.1;
 Saint-Pardoux-le-Neuf ;SAINT PARDOUX LE NEUF;23200;23228;74;45.933333;2.233333;1.08;
 Saint-Silvain-Bas-le-Roc ;SAINT SILVAIN BAS LE;23600;23240;74;46.333333;2.233333;1.55;
 Audeville ;AUDEVILLE   ;45300;45012;24;48.266667;2.233333;2.05;
 Bouzonville-en-Beauce ;BOUZONVILLE EN BEAUCE ;45300;45048;24;48.2;2.233333;1.58;
 Châteauneuf-sur-Loire ;CHATEAUNEUF SUR LOIRE ;45110;45082;24;47.866667;2.233333;1.17;
 Sigloy ;SIGLOY   ;45110;45311;24;47.833333;2.233333;1.17;
 Vrigny ;VRIGNY   ;45300;45347;24;48.083333;2.233333;1.18;
 Craywick ;CRAYWICK   ;59279;59159;31;50.966667;2.233333;2.56;
 Bailleul-sur-Thérain ;BAILLEUL SUR THERAIN ;60930;60041;22;49.4;2.233333;0.53;
 Berthecourt ;BERTHECOURT   ;60370;60065;22;49.366667;2.233333;1.2;
 Bonneuil-les-Eaux ;BONNEUIL LES EAUX ;60120;60082;22;49.683333;2.233333;1.86;
 Fléchy ;FLECHY   ;60120;60237;22;49.65;2.233333;1.62;
 Lachapelle-Saint-Pierre ;LACHAPELLE SAINT PIERRE ;60730;60334;22;49.266667;2.233333;1.15;
 Puiseux-le-Hauberger ;PUISEUX LE HAUBERGER ;60540;60517;22;49.216667;2.233333;1.51;
 Sainte-Eusoye ;SAINTE EUSOYE  ;60480;60573;22;49.583333;2.233333;1.14;
 Villers-Vicomte ;VILLERS VICOMTE  ;60120;60692;22;49.633333;2.233333;1.5;
 Beaumetz-lès-Aire ;BEAUMETZ LES AIRE ;62960;62095;31;50.533333;2.233333;1.17;
 Beauvois ;BEAUVOIS   ;62130;62101;31;50.366667;2.233333;1.21;
 Bermicourt ;BERMICOURT   ;62130;62114;31;50.416667;2.233333;1.4;
 Blangerval Blangermont ;BLANGERVAL BLANGERMONT  ;62270;62137;31;50.316667;2.233333;0.87;
 Bomy ;BOMY   ;62960;62153;31;50.566667;2.233333;1.17;
 Boubers-sur-Canche ;BOUBERS SUR CANCHE ;62270;62158;31;50.283333;2.233333;1.04;
 Équirre ;EQUIRRE   ;62134;62301;31;50.466667;2.233333;0.53;
 Fortel-en-Artois ;FORTEL EN ARTOIS ;62270;62346;31;50.25;2.233333;1.23;
 Guinecourt ;GUINECOURT   ;62130;62396;31;50.35;2.233333;1.25;
 Longuenesse ;LONGUENESSE   ;62219;62525;31;50.733333;2.233333;1.58;
 Saint-Martin-au-Laërt ;SAINT MARTIN AU LAERT;62500;62757;31;50.75;2.233333;1.68;
 Salperwick ;SALPERWICK   ;62500;62772;31;50.766667;2.233333;1.77;
 Wizernes ;WIZERNES   ;62570;62902;31;50.716667;2.233333;1.48;
 Thuès-entre-Valls ;THUES ENTRE VALLS ;66360;66209;91;42.516667;2.233333;1.23;
 Argoeuves ;ARGOEUVES   ;80730;80024;11;49.916667;2.233333;0.75;
 Autheux ;AUTHEUX   ;80600;80042;11;50.133333;2.233333;1.44;
 Bacouel-sur-Selle ;BACOUEL SUR SELLE ;80480;80050;11;49.833333;2.233333;0.77;
 Boisbergues ;BOISBERGUES   ;80600;80108;11;50.15;2.233333;1.57;
 Dreuil-lès-Amiens ;DREUIL LES AMIENS ;80730;80256;11;49.916667;2.233333;0.75;
 Fieffes ;FIEFFES   ;80670;80309;11;50.083333;2.233333;1.07;
 Fienvillers ;FIENVILLERS   ;80750;80310;11;50.116667;2.233333;1.32;
 Fransures ;FRANSURES   ;80160;80349;11;49.7;2.233333;1.75;
 Havernas ;HAVERNAS   ;80670;80423;11;50.033333;2.233333;0.82;
 Mézerolles ;MEZEROLLES   ;80600;80544;11;50.183333;2.233333;1.81;
 Fréjairolles ;FREJAIROLLES   ;81990;81097;11;43.883333;2.233333;1.19;
 Saint-Germier ;SAINT GERMIER  ;81210;81252;11;43.666667;2.233333;0.95;
 Valderiès ;VALDERIES   ;81350;81306;11;44.016667;2.233333;1.27;
 Auvers-Saint-Georges ;AUVERS SAINT GEORGES ;91580;91038;82;48.483333;2.233333;1.09;
 Bois-Herpin ;BOIS HERPIN  ;91150;91075;82;48.366667;2.233333;1.91;
 La Forêt-Sainte-Croix ;LA FORET SAINTE CROIX;91150;91248;82;48.383333;2.233333;1.75;
 Marcoussis ;MARCOUSSIS   ;91460;91363;82;48.633333;2.233333;0.77;
 Nozay ;NOZAY   ;91620;91458;82;48.65;2.233333;1;
 Roinvilliers ;ROINVILLIERS   ;91150;91526;82;48.35;2.233333;2.08;
 Torfou ;TORFOU   ;91730;91619;82;48.533333;2.233333;1.08;
 Villejust ;VILLEJUST   ;91140;91666;82;48.683333;2.233333;1.27;
 Puteaux ;PUTEAUX   ;92800;92062;72;48.866667;2.233333;0.63;
 Suresnes ;SURESNES   ;92150;92073;72;48.866667;2.233333;0.63;
 Franconville ;FRANCONVILLE   ;95130;95252;11;48.983333;2.233333;1.84;
 L'Isle-Adam ;L ISLE ADAM ;95290;95313;11;49.116667;2.233333;0.82;
 Le Plessis-Bouchard ;LE PLESSIS BOUCHARD ;95130;95491;11;49;2.233333;1.51;
 Villiers-Adam ;VILLIERS ADAM  ;95840;95678;11;49.066667;2.233333;1;
 Meudon ;MEUDON   ;92190;92048;72;48.808333;2.241667;0.74;
 Combes ;COMBES   ;12110;12922;73;44.5268;2.246;-1;
 Alairac ;ALAIRAC   ;11290;11005;91;43.183333;2.25;0.59;
 Caux-et-Sauzens ;CAUX ET SAUZENS ;11170;11084;91;43.233333;2.25;1.3;
 Cépie ;CEPIE   ;11300;11090;91;43.1;2.25;1.47;
 Couiza ;COUIZA   ;11190;11103;91;42.95;2.25;1.15;
 Cournanel ;COURNANEL   ;11300;11105;91;43.033333;2.25;1.28;
 Granès ;GRANES   ;11500;11168;91;42.9;2.25;1.5;
 Montazels ;MONTAZELS   ;11190;11240;91;42.95;2.25;1.15;
 Montclar ;MONTCLAR   ;11250;11242;91;43.133333;2.25;1.69;
 Saint-Julia-de-Bec ;SAINT JULIA DE BEC;11500;11347;91;42.866667;2.25;1.72;
 Aubin ;AUBIN   ;12110;12013;73;44.533333;2.25;1.28;
 Castelmary ;CASTELMARY   ;12800;12060;73;44.183333;2.25;1.34;
 Decazeville ;DECAZEVILLE   ;12300;12089;73;44.55;2.25;1.28;
 Flagnac ;FLAGNAC   ;12300;12101;73;44.616667;2.25;1.43;
 Roussennac ;ROUSSENNAC   ;12220;12206;73;44.45;2.25;1.46;
 Chalvignac ;CHALVIGNAC   ;15200;15036;83;45.25;2.25;1.97;
 Nieudan ;NIEUDAN   ;15150;15143;83;44.983333;2.25;1.41;
 Saint-Santin-Cantalès ;SAINT SANTIN CANTALES ;15150;15211;83;45.05;2.25;1.41;
 Brinon-sur-Sauldre ;BRINON SUR SAULDRE ;18410;18037;24;47.566667;2.25;2.6;
 Ids-Saint-Roch ;IDS SAINT ROCH ;18170;18112;24;46.716667;2.25;1.51;
 Neuvy-sur-Barangeon ;NEUVY SUR BARANGEON ;18330;18165;24;47.316667;2.25;1.39;
 Préveranges ;PREVERANGES   ;18370;18187;24;46.433333;2.25;2.88;
 Saint-Florent-sur-Cher ;SAINT FLORENT SUR CHER;18400;18207;24;46.983333;2.25;1.19;
 Chaveroche ;CHAVEROCHE   ;19200;19053;74;45.583333;2.25;1.62;
 Néoux ;NEOUX   ;23200;23142;74;45.916667;2.25;1.23;
 Peyrat-la-Nonière ;PEYRAT LA NONIERE ;23130;23151;74;46.083333;2.25;0.92;
 Ascoux ;ASCOUX   ;45300;45010;24;48.116667;2.25;0.99;
 Engenville ;ENGENVILLE   ;45300;45133;24;48.233333;2.25;1.81;
 Isdes ;ISDES   ;45620;45171;24;47.666667;2.25;2.19;
 Neuvy-en-Sullias ;NEUVY EN SULLIAS ;45510;45226;24;47.8;2.25;1.25;
 Pithiviers ;PITHIVIERS   ;45300;45252;24;48.166667;2.25;1.34;
 Mardyck ;MARDYCK   ;59279;59380;31;51.016667;2.25;2.56;
 Millam ;MILLAM   ;59143;59402;31;50.85;2.25;2.52;
 Saint-Momelin ;SAINT MOMELIN  ;59143;59538;31;50.8;2.25;2.52;
 Wulverdinghe ;WULVERDINGHE   ;59143;59664;31;50.833333;2.25;2.52;
 Bresles ;BRESLES   ;60510;60103;22;49.416667;2.25;0.7;
